,state,pc_name,candidate,sex,age,category,party,party_symbol,general_votes,postal_votes,total_votes,total_electors,state_clean
5731,Tamil Nadu,thoothukkudi,NOTA,unknown,46,unkown,NOTA,unkown,9113,121,9234,1427783,tamil nadu
5732,Tamil Nadu,tenkasi,Dr.KRISHNASAMY.K,MALE,66,SC,ADMK,Two Leaves,353735,1654,355389,1492317,tamil nadu
5733,Tamil Nadu,tenkasi,DHANUSH.M.KUMAR,MALE,44,SC,DMK,Rising Sun,470346,5810,476156,1492317,tamil nadu
5734,Tamil Nadu,tenkasi,MATHIVANAN.S.S,MALE,32,SC,NTK,Ganna Kisan,58855,590,59445,1492317,tamil nadu
5735,Tamil Nadu,tenkasi,MUNESHWARAN. K,MALE,44,SC,MNM,Battery Torch,23844,179,24023,1492317,tamil nadu
5736,Tamil Nadu,tenkasi,RAVI. K,MALE,33,SC,ACDP,Jackfruit,1165,29,1194,1492317,tamil nadu
5737,Tamil Nadu,tenkasi,SIVAJAYAPRAKASH.S,MALE,69,SC,IND,DIAMOND,1939,8,1947,1492317,tamil nadu
5738,Tamil Nadu,tenkasi,SUNDARAM.N,MALE,34,SC,IND,Cake,1486,4,1490,1492317,tamil nadu
5739,Tamil Nadu,tenkasi,SUBBIAH. S,MALE,55,SC,IND,CARPET,804,4,808,1492317,tamil nadu
5740,Tamil Nadu,tenkasi,SURIYARAGUPATHI. T,MALE,31,SC,IND,COMPUTER,3000,2,3002,1492317,tamil nadu
5741,Tamil Nadu,tenkasi,SELVAKUMAR. M,MALE,50,SC,IND,Pen Nib with Seven Rays,2222,8,2230,1492317,tamil nadu
5742,Tamil Nadu,tenkasi,THANGARAJ. C,MALE,34,SC,IND,Bat,723,4,727,1492317,tamil nadu
5743,Tamil Nadu,tenkasi,DHANUSKODI.P,MALE,37,SC,IND,Pressure Cooker,1241,4,1245,1492317,tamil nadu
5744,Tamil Nadu,tenkasi,THAMARAI SELVAM. K,MALE,32,SC,IND,Black Board,1471,2,1473,1492317,tamil nadu
5745,Tamil Nadu,tenkasi,DEEPAN ARUN.A,MALE,36,SC,IND,Ring,1964,1,1965,1492317,tamil nadu
5746,Tamil Nadu,tenkasi,PALANI SAMY.S,MALE,48,SC,IND,Whistle,2946,4,2950,1492317,tamil nadu
5747,Tamil Nadu,tenkasi,BHARATHARAJ. S,MALE,52,SC,IND,Balloon,4226,0,4226,1492317,tamil nadu
5748,Tamil Nadu,tenkasi,PERUMALSAMY. S,MALE,35,SC,IND,SHIP,4327,7,4334,1492317,tamil nadu
5749,Tamil Nadu,tenkasi,PONNUSAMY.R,MALE,58,SC,IND,Hat,3302,4,3306,1492317,tamil nadu
5750,Tamil Nadu,tenkasi,PONNUTHAI.G,FEMALE,24,SC,IND,Television,2424,3,2427,1492317,tamil nadu
5751,Tamil Nadu,tenkasi,PONNUTHAI. S,FEMALE,32,SC,IND,Gift Pack,91130,986,92116,1492317,tamil nadu
5752,Tamil Nadu,tenkasi,PONNUTHAI. M,FEMALE,34,SC,IND,Socks,1118,11,1129,1492317,tamil nadu
5753,Tamil Nadu,tenkasi,PONNUTHAI.M,FEMALE,48,SC,IND,BOX,4723,10,4733,1492317,tamil nadu
5754,Tamil Nadu,tenkasi,MUTHUMURUGAN. M,MALE,28,SC,IND,Throwing a Javelin,1728,6,1734,1492317,tamil nadu
5755,Tamil Nadu,tenkasi,MOORTHY. D,MALE,49,SC,IND,Pot,1980,5,1985,1492317,tamil nadu
5756,Tamil Nadu,tenkasi,VAIRAVAN. P,MALE,52,SC,IND,BUCKET,996,2,998,1492317,tamil nadu
5757,Tamil Nadu,tenkasi,NOTA,unknown,46,unkown,NOTA,unkown,13900,156,14056,1492317,tamil nadu
5758,Tamil Nadu,tirunelveli,ESSAKKIAMMAL E,FEMALE,38,SC,BSP,Elephant,3440,30,3470,1547800,tamil nadu
5759,Tamil Nadu,tirunelveli,GNANATHIRAVIAM S,MALE,54,GENERAL,DMK,Rising Sun,517589,5404,522993,1547800,tamil nadu
5760,Tamil Nadu,tirunelveli,PAUL MANOJ PANDIAN,MALE,47,GENERAL,ADMK,Two Leaves,336070,1203,337273,1547800,tamil nadu
5761,Tamil Nadu,tirunelveli,SATHYA B,FEMALE,41,GENERAL,NTK,Ganna Kisan,49528,407,49935,1547800,tamil nadu
5762,Tamil Nadu,tirunelveli,SIVASANKAR S,MALE,37,SC,JKNPP,Bicycle,1248,3,1251,1547800,tamil nadu
5763,Tamil Nadu,tirunelveli,SELVAGANESAN R,MALE,44,GENERAL,USIP,Tiller,1237,7,1244,1547800,tamil nadu
5764,Tamil Nadu,tirunelveli,RAMAKRISHNAN N,MALE,28,GENERAL,NIDP,Tractor Chalata Kisan,1688,1,1689,1547800,tamil nadu
5765,Tamil Nadu,tirunelveli,VENNIMALAI M,MALE,53,GENERAL,MNM,Battery Torch,22959,161,23120,1547800,tamil nadu
5766,Tamil Nadu,tirunelveli,INDURANI S,FEMALE,33,SC,IND,Key,885,11,896,1547800,tamil nadu
5767,Tamil Nadu,tirunelveli,KAMALA KANNAN,MALE,51,GENERAL,IND,Dumbbells,477,2,479,1547800,tamil nadu
5768,Tamil Nadu,tirunelveli,SELVA PRAKASH R,MALE,50,GENERAL,IND,Helmet,778,1,779,1547800,tamil nadu
5769,Tamil Nadu,tirunelveli,BAGAVATHIKESAN T,MALE,44,GENERAL,IND,Cauliflower,880,0,880,1547800,tamil nadu
5770,Tamil Nadu,tirunelveli,PAUL SOLOMON PANDIAN,MALE,78,GENERAL,IND,Television,1406,1,1407,1547800,tamil nadu
5771,Tamil Nadu,tirunelveli,MAHARAJAN A,MALE,29,SC,IND,Pen Nib with Seven Rays,3939,2,3941,1547800,tamil nadu
5772,Tamil Nadu,tirunelveli,MAHARAJAN V,MALE,41,GENERAL,IND,Pressure Cooker,5117,22,5139,1547800,tamil nadu
5773,Tamil Nadu,tirunelveli,MANIKANDAN G,MALE,50,GENERAL,IND,Truck,1958,1,1959,1547800,tamil nadu
5774,Tamil Nadu,tirunelveli,MANIKANDAN P,MALE,33,GENERAL,IND,FLUTE,1079,5,1084,1547800,tamil nadu
5775,Tamil Nadu,tirunelveli,MANOHARAN P,MALE,54,GENERAL,IND,Walking Stick,2093,2,2095,1547800,tamil nadu
5776,Tamil Nadu,tirunelveli,MURUGESAN S,MALE,60,SC,IND,DIAMOND,3429,2,3431,1547800,tamil nadu
5777,Tamil Nadu,tirunelveli,MICHAEL RAYAPPAN S,MALE,55,GENERAL,IND,Gift Pack,61786,449,62235,1547800,tamil nadu
5778,Tamil Nadu,tirunelveli,MOHANRAJ A,MALE,52,SC,IND,Gas Stove,630,0,630,1547800,tamil nadu
5779,Tamil Nadu,tirunelveli,RAMASWAMY S,MALE,45,SC,IND,Bat,530,1,531,1547800,tamil nadu
5780,Tamil Nadu,tirunelveli,RAMAMOORTHI B,MALE,49,GENERAL,IND,Electric Pole,585,1,586,1547800,tamil nadu
5781,Tamil Nadu,tirunelveli,RAJIV VICTOR,MALE,35,GENERAL,IND,Ring,627,1,628,1547800,tamil nadu
5782,Tamil Nadu,tirunelveli,RAJKUMAR A,MALE,45,GENERAL,IND,Pot,772,0,772,1547800,tamil nadu
5783,Tamil Nadu,tirunelveli,RATHINASIGAMANI M,MALE,63,GENERAL,IND,Auto- Rickshaw,935,0,935,1547800,tamil nadu
5784,Tamil Nadu,tirunelveli,NOTA,unknown,46,unkown,NOTA,unkown,10865,103,10968,1547800,tamil nadu
5785,Tamil Nadu,kanniyakumari,RADHAKRISHNAN. P,MALE,67,GENERAL,BJP,Lotus,364598,2704,367302,1501250,tamil nadu
5786,Tamil Nadu,kanniyakumari,BALASUBRAMANIAN. E,MALE,42,SC,BSP,Elephant,1970,19,1989,1501250,tamil nadu
5787,Tamil Nadu,kanniyakumari,Vasanthakumar. H,MALE,68,GENERAL,INC,Hand,624627,2608,627235,1501250,tamil nadu
5788,Tamil Nadu,kanniyakumari,EBENEZER. J,MALE,32,GENERAL,MNM,Battery Torch,8530,60,8590,1501250,tamil nadu
5789,Tamil Nadu,kanniyakumari,SUBI. T,MALE,27,GENERAL,FIP,Helmet,815,5,820,1501250,tamil nadu
5790,Tamil Nadu,kanniyakumari,PAULRAJ. C.M.,MALE,54,GENERAL,CPIM,Auto- Rickshaw,761,17,778,1501250,tamil nadu
5791,Tamil Nadu,kanniyakumari,Jackson. M. S.,MALE,44,GENERAL,DCLF,Whistle,593,3,596,1501250,tamil nadu
5792,Tamil Nadu,kanniyakumari,JAINTEEN. V,MALE,41,GENERAL,NTK,Ganna Kisan,16810,259,17069,1501250,tamil nadu
5793,Tamil Nadu,kanniyakumari,ESAKKIMUTHU. N,MALE,37,SC,IND,Television,517,3,520,1501250,tamil nadu
5794,Tamil Nadu,kanniyakumari,ENOSE. M,MALE,64,GENERAL,IND,Bat,407,3,410,1501250,tamil nadu
5795,Tamil Nadu,kanniyakumari,Santhakumar. N,MALE,40,GENERAL,IND,Tractor Chalata Kisan,859,5,864,1501250,tamil nadu
5796,Tamil Nadu,kanniyakumari,NAGOOR MEERAN PEER MOHAMED. U,MALE,59,GENERAL,IND,Camera,491,2,493,1501250,tamil nadu
5797,Tamil Nadu,kanniyakumari,PEACHI MUTHU. E,MALE,42,GENERAL,IND,Cauliflower,814,0,814,1501250,tamil nadu
5798,Tamil Nadu,kanniyakumari,RAVI KUMAR. T,MALE,42,GENERAL,IND,Brush,2419,2,2421,1501250,tamil nadu
5799,Tamil Nadu,kanniyakumari,LEKSHMANAN. E,MALE,55,GENERAL,IND,Gift Pack,12326,19,12345,1501250,tamil nadu
5800,Tamil Nadu,kanniyakumari,NOTA,unknown,46,unkown,NOTA,unkown,6088,43,6131,1501250,tamil nadu
5801,Tripura,tripura west,Pratima Bhoumik,FEMALE,50,GENERAL,BJP,Lotus,570021,3511,573532,1352857,tripura
5802,Tripura,tripura west,Brishaketu Debbarma,MALE,42,ST,IPFT,Dao,43764,461,44225,1352857,tripura
5803,Tripura,tripura west,Maman Khan,MALE,34,GENERAL,AITC,Flowers and Grass,8552,61,8613,1352857,tripura
5804,Tripura,tripura west,Sankar Prasad Datta,MALE,62,GENERAL,CPIM,"Hammer, Sickle and Star",171175,651,171826,1352857,tripura
5805,Tripura,tripura west,Subal Bhowmik,MALE,58,GENERAL,INC,Hand,266275,1568,267843,1352857,tripura
5806,Tripura,tripura west,Arun Kumar Bhaumik,MALE,64,GENERAL,SUCI(C),Bat,4517,8,4525,1352857,tripura
5807,Tripura,tripura west,Kabrabam Dhirendra Singha,MALE,43,GENERAL,TRIPP,Battery torch,2060,16,2076,1352857,tripura
